OriginalPoint	firstUp	label	SecondUp	FirstDown	label	SecondDown
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/uniprot/O15111	CHUK
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/598	BCL2L1
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/596	BCL2
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/2475	MTOR
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/4137	MTOR
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/4137	MAPT
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/uniprot/O15111	CHUK
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/598	BCL2L1
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/596	BCL2
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/2475	MTOR
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/4137	MTOR
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/4137	MAPT
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/uniprot/O15111	CHUK
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/598	BCL2L1
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/596	BCL2
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/2475	MTOR
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/4137	MTOR
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/4137	MAPT
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/uniprot/O15111	CHUK
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/598	BCL2L1
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/596	BCL2
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/2475	MTOR
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/4137	MTOR
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/4137	MAPT
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/uniprot/O15111	CHUK
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/598	BCL2L1
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/596	BCL2
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/2475	MTOR
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/4137	MTOR
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/4137	MAPT
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/uniprot/O15111	CHUK
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/598	BCL2L1
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/596	BCL2
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/2475	MTOR
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/4137	MTOR
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/4137	MAPT
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/uniprot/O15111	CHUK
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/598	BCL2L1
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/596	BCL2
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/2475	MTOR
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/4137	MTOR
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/4137	MAPT
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/uniprot/O15111	CHUK
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/598	BCL2L1
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/596	BCL2
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/2475	MTOR
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/4137	MTOR
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/4137	MAPT
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/uniprot/O15111	CHUK
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/598	BCL2L1
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/596	BCL2
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/2475	MTOR
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/4137	MTOR
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/4137	MAPT
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/uniprot/O15111	CHUK
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/598	BCL2L1
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/596	BCL2
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/2475	MTOR
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/4137	MTOR
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/4137	MAPT
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/uniprot/O15111	CHUK
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/598	BCL2L1
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/596	BCL2
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/2475	MTOR
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/4137	MTOR
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/4137	MAPT
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/uniprot/O15111	CHUK
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/598	BCL2L1
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/596	BCL2
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/2475	MTOR
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/4137	MTOR
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/4137	MAPT
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/uniprot/O15111	CHUK
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/598	BCL2L1
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/596	BCL2
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/2475	MTOR
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/4137	MTOR
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/4137	MAPT
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/uniprot/O15111	CHUK
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/598	BCL2L1
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/596	BCL2
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/2475	MTOR
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/4137	MTOR
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/4137	MAPT
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/uniprot/O15111	CHUK
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/598	BCL2L1
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/596	BCL2
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/2475	MTOR
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/4137	MTOR
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/4137	MAPT
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/uniprot/O15111	CHUK
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/598	BCL2L1
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/596	BCL2
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/2475	MTOR
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/4137	MTOR
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/4137	MAPT
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/uniprot/O15111	CHUK
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/598	BCL2L1
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/596	BCL2
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/2475	MTOR
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/4137	MTOR
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/4137	MAPT
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/uniprot/O15111	CHUK
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/598	BCL2L1
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/596	BCL2
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/2475	MTOR
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/4137	MTOR
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/4137	MAPT
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/uniprot/O15111	CHUK
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/598	BCL2L1
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/596	BCL2
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/2475	MTOR
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/4137	MTOR
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/4137	MAPT
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/uniprot/O15111	CHUK
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/598	BCL2L1
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/596	BCL2
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/2475	MTOR
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/4137	MTOR
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/4137	MAPT
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/uniprot/O15111	CHUK
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/598	BCL2L1
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/596	BCL2
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/2475	MTOR
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/4137	MTOR
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/4137	MAPT
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/uniprot/O15111	CHUK
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/598	BCL2L1
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/596	BCL2
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/2475	MTOR
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/4137	MTOR
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/4137	MAPT
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/uniprot/O15111	CHUK
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/598	BCL2L1
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/596	BCL2
http://identifiers.org/ensembl/ENSG00000125084	http://identifiers.org/ensembl/ENSG00000136944	LMX1B	http://identifiers.org/ensembl/ENSG00000163064	EN1	http://identifiers.org/ncbigene/2475	MTOR
